trackNum,lifetime,max_intensity,background,totaldisp,max_msd,catIdx,aux,avg_rise,avg_dec,risevsdec,avg_mom_rise,avg_mom_dec,risevsdec_mom
7-334,2,1330.720251379152,1519.0687009598066,2.75185295484442,7.572694685085964,1,0,460.4709872572085,-508.0330838931345,1.2,757.1003712055041,-965.4389530570015,1.5
7-337,3,1423.7114820402642,2295.0719187006184,4.223376103377946,17.83690571058389,1,0,575.9188385624319,-531.8087090730752,1.0,938.7545092455912,-1177.048722357544,1.2
7-338,3,1881.1279117533727,2346.699822485139,2.8202092410482615,7.953580163294011,1,0,695.0430616172199,-778.2321911842139,1.4,1557.1618942298342,-1378.4806067988695,0.8333333333333334
7-339,83,10860.152022841012,3575.2608843662597,5.864891023124797,2.11855865110029,1,1,764.2306599034612,-717.3452506450678,1.0,1141.6435607784272,-1317.8729599517353,1.1666666666666667
7-340,29,2343.5131348518,1903.6188007108701,5.386709522657485,4.625963906072855,1,0,391.02545368479,-387.75981830671697,1.0,592.3835493540063,-590.4236145675562,1.0555555555555556
7-341,7,1144.8031015222741,1690.215684621195,3.7445580834927483,23.39472838962701,1,0,330.68884737063564,-321.45409883688944,0.7777777777777778,565.8144439807603,-447.42759473933165,0.6666666666666666
7-343,6,819.280242310055,1532.5139167714406,1.2788528561692285,6.786619863435059,1,0,268.5729162188409,-283.23815005820296,1.1428571428571428,600.4597414155406,-389.1258960202281,0.75
7-345,4,1121.0510917275506,1972.7506946803378,3.4485120930765096,11.892235656094929,1,0,476.14400971690554,-247.2042341973853,0.4444444444444444,704.3825716424708,-490.33218766859125,0.7142857142857143
7-347,3,1443.2237200629284,1573.2766694176469,1.2599748394465606,4.239099792425798,1,0,234.8880494465429,-336.4617989422412,1.4,351.35172541357423,-551.2254517426115,1.75
7-349,3,872.7228740470207,1560.3205623336241,1.177064009666422,1.8068843455258834,1,0,304.4864861322886,-250.5207606708629,1.4,495.713168724136,-504.0651969629219,0.8333333333333334
7-350,6,1107.3176170436493,1888.753275960192,1.354948972615716,1.8358867183923844,1,0,293.2711536607356,-249.72472084218475,0.875,392.2341699558389,-508.16577618370917,1.3333333333333333
7-351,52,3640.562455883831,1972.4897793144605,1.9139925086063003,2.057668270756305,1,0,318.13244044921146,-455.28004067165864,1.3461538461538463,681.4435583991885,-586.152537407902,0.8181818181818182
7-352,4,768.309926607283,1528.2385552277517,0.4545948761480302,4.856903056758847,1,0,219.62836070932192,-219.71173702404485,0.8571428571428571,384.13779392696824,-321.64281259146725,1.0
7-356,16,3721.883536025959,2146.3612436509384,0.43264389878073256,1.2095587991195602,1,1,426.1119710385128,-391.55696982071106,0.6666666666666666,473.4108467224141,-521.3878564163323,1.1818181818181819
7-357,6,933.9071628927492,1419.2388100892715,3.999091282317279,15.992731084306056,1,0,304.4337203643012,-259.1108273096729,0.875,471.39052431201543,-340.3422497684801,0.75
7-360,15,1632.9789001834758,1513.7129211372076,3.030137832964406,4.133327549131487,1,0,251.98098974805995,-308.5389397069129,1.0,351.3180918694383,-475.40941930181106,1.3
7-361,25,3500.5947785682306,2001.4740034339218,0.24234674153519487,0.7638721567741681,1,0,422.8679312465713,-389.1273760404244,1.0,588.6075713324062,-744.4107045269559,1.2
7-362,16,1449.4344798657398,1752.7328585520256,0.4843180276034198,3.4765144865980275,1,0,250.13829978013425,-319.6372984053878,1.0833333333333333,527.1162030112395,-458.69478059049754,0.8461538461538461
7-363,3,627.2699414927545,1382.0668671745354,1.5100689238370368,3.2489138462740526,1,0,152.71801561012737,-114.60450373559343,1.0,201.66940763047756,-214.76662738885355,0.8333333333333334
7-364,3,927.858403075831,1698.6567415286402,1.331545406706117,1.7730131701201586,1,0,179.68054174080473,-333.6992850752624,1.4,294.87882136878164,-554.8171847987445,1.2
7-365,7,1201.6980841271406,1839.0001831744385,4.590185889931785,21.069806504128852,1,0,378.70488929990177,-458.98594969911073,1.2857142857142858,733.3978677348404,-696.2318257618024,0.875
7-370,36,1340.2997401531861,1629.9075734284027,5.4026552530236645,6.93847771838422,1,0,255.3470813975958,-236.93421275622583,0.9565217391304348,383.0673463939134,-454.1501700226692,1.2
7-374,3,1367.7010012796447,1383.9957605760349,1.97956849381369,3.9186914216998012,1,0,753.0166052053014,-418.36554886131495,0.5,1102.6811811035934,-939.3358854057124,0.8333333333333334
7-375,3,1451.6385458785487,1889.8867318896596,3.210368215260296,10.30646407755358,1,0,978.337384319049,-438.99640817263554,0.7142857142857143,1110.7481126582836,-1434.897117556083,1.2
7-377,91,10618.9444673398,3330.498732716405,0.9298405263444505,3.2845940533464284,1,1,624.6687821450838,-616.9443514966355,0.9607843137254902,969.4342945838278,-1072.8908352323779,1.1063829787234043
7-379,2,2114.6297322859805,1702.8113722045537,1.2769328916212996,1.630557609704334,1,0,437.1546772201903,-670.6646435639603,1.75,951.9428010869709,-874.4529181032149,1.0
7-380,6,734.9677692326059,1557.3342408191725,1.738593166533512,4.656672713977638,1,0,139.7498228345029,-227.88929973726343,1.1428571428571428,276.822254016182,-317.69873338902556,1.3333333333333333
7-383,3,481.1438196821414,1225.0811522815168,1.2165692865115083,8.199887392097379,1,0,443.0279043471602,-264.5517595847273,0.5,855.3625666562825,-515.5964695756974,0.5714285714285714
7-384,3,621.0527183065476,1395.0790145784592,1.6984857017092652,2.8848536789108152,1,0,252.8569469080565,-388.8538263581514,1.4,498.249489952721,-697.3463292058798,1.2
7-389,7,1319.463729161028,2188.291347025717,5.830582193361002,33.995688713538385,1,0,342.8479765966275,-464.1332735196047,1.6666666666666667,687.7160620908421,-801.3708008389518,1.1428571428571428
7-392,3,716.645330438297,1511.5447346132487,3.4191195938988486,11.690378797383026,1,0,341.32560038962544,-247.3076442969514,0.7142857142857143,422.5470872969392,-485.3428658319263,0.8333333333333334
7-394,4,1316.1811440810884,1541.0479665840433,2.710244270502165,11.982817151444046,1,0,375.6774267065917,-451.8406681437413,1.1666666666666667,745.8623988435385,-712.3175960355838,1.0
7-396,195,3548.786974644979,1603.9255264592728,13.309873400476153,3.307039171604602,1,1,304.3118404683796,-299.4041438936042,0.9805825242718447,530.8663366665063,-479.95237136061473,0.9150943396226415
7-397,6,1238.7117403656289,1750.9109386193695,3.4771479544689026,12.090557897267272,1,0,354.38043660526023,-408.16600382905466,1.1428571428571428,752.9158138608576,-533.5595101842088,0.75
7-398,5,1846.1944161848426,1787.3045102718668,5.630003713251412,31.69694181122469,1,0,606.8338900591058,-447.77979158829805,0.75,559.1856577691628,-1099.3694260743537,2.25
7-400,189,9220.920682645094,3619.7519166134766,14.144380222416585,2.3698683973375765,1,1,444.96017025504676,-529.0395256168321,1.1758241758241759,724.5405842781773,-845.416727130924,1.164835164835165
7-402,3,1264.895458147686,2050.8941060454617,0.7907509442517662,1.5633846209725173,1,0,407.9852438271652,-686.6344636856346,1.4,1187.9010763884276,-786.696045514412,0.8333333333333334
7-404,2,936.4565625557337,1661.2384887234314,2.4815627110510867,6.158153488879219,1,0,403.3469461254807,-325.0677619120229,0.8333333333333334,568.8797955096697,-799.9913839859919,1.5
7-407,5,1101.2497217868608,1682.3007066618186,0.5536761989719445,1.842959484093553,1,0,306.45145853568476,-396.8917857702969,1.8,660.444947690296,-484.5710634249408,0.8571428571428571
7-408,10,1202.5721323397045,1401.1521821767287,4.6118185191605745,21.268870053672433,1,0,266.4141802520786,-321.4547478778785,1.375,435.8113039265257,-476.16504223681727,1.25
7-410,6,2431.443800321603,2059.3214741978213,2.180955797308963,4.7565681898155745,1,0,662.3114676930812,-471.4288073934927,0.875,795.7421657851743,-891.7762126980093,1.0
7-411,3,2361.8940792785343,1754.297396911537,1.3877067856849659,3.8648942041982,1,0,472.2824598064455,-480.41456234998014,1.4,797.9161732763583,-792.2440767024924,1.2
7-412,2,1381.8887748177979,1729.8193827336158,2.229108505347555,4.968924728612811,1,0,433.57275729182203,-534.0480328434803,1.2,804.051539295608,-1064.818093543127,1.5
7-413,2,1291.9590293450387,1594.8738038201975,2.015283723756566,4.061368487238131,1,0,333.8089370321788,-432.7828430536856,1.2,590.1100431929697,-621.9507751518025,1.0
7-414,2,1114.3606144056523,2133.118743422437,0.9665148862730601,0.9341510253874264,1,0,515.0856202043326,-529.3423396939643,1.75,565.8396411368763,-1048.3873131129328,1.5
7-415,6,1522.7062661903938,1708.8383784050561,1.1920998454940597,2.172658186368218,1,0,351.5406864787937,-496.5855289334076,1.5,606.8466340838958,-1002.9939579608541,1.8
7-418,3,628.086855179154,1461.639511235109,2.559193600494109,6.549471884810003,1,0,211.0738016314956,-226.79892652731166,1.0,227.85834008020666,-403.36161432228477,1.2
7-421,125,3815.3734907254347,1756.3376645588623,14.084543112055828,2.9202713503124484,1,0,245.69224684976948,-294.21673429165924,1.1612903225806452,435.64074830145915,-446.8586699101808,1.0461538461538462
7-424,3,1128.8744577477485,1759.6570059966948,2.102936939692622,6.807376650433636,1,0,770.1213064184867,-570.3179058388552,0.7142857142857143,1221.0905260973495,-1429.1934708250785,1.2
7-432,49,4290.840649388953,2232.5327692432984,1.5974959166141462,0.6584241286349652,1,0,376.31315674287816,-580.6062589360449,1.4166666666666667,722.9593568249568,-788.8325788562727,1.0357142857142858
7-433,98,4314.938991394671,2279.27708848926,2.4554041313038653,2.026521199796053,1,1,445.1348365331764,-408.7690948107844,0.9454545454545454,654.0975377717308,-735.6669547284506,1.0784313725490196
7-435,3,560.6909528625298,1370.170413723726,1.3914075740841698,1.9360150372187945,1,0,233.16762298816843,-128.43876690520136,0.7142857142857143,210.38830945042966,-292.282981959254,1.2
7-436,3,606.9235308401531,1396.0119006491093,1.9057718601429314,3.631966382912649,1,0,416.8001882045071,-285.29877353673055,0.5,437.5032217569174,-843.8183956302832,1.75
7-437,111,3044.504269310004,1608.3153800027721,9.968079528332153,2.1068466714882264,1,1,305.0962972500537,-348.4612247919662,1.105263157894737,562.4715514371929,-548.5662134285847,1.0169491525423728
7-439,3,1898.7347009181053,2077.195644591696,1.3948536459101284,1.9456166935087778,1,0,612.0310464207586,-541.3622589936114,1.0,1089.988912970977,-1038.3510681431364,1.2
7-443,2,7084.924654257102,2274.6213386612035,2.997035370611762,8.982221012697982,1,0,1638.8117589574751,-1310.7598294943116,0.8333333333333334,2362.0245943349532,-2319.06996472318,1.0
7-449,175,4709.297664810827,1805.293760073567,2.574177333001245,1.2611109836624372,1,1,401.75247063802107,-433.8275358924582,1.0909090909090908,761.91875657451,-660.4163922866769,0.8673469387755102
7-450,96,1956.6248038031922,1694.179794648953,1.1689154779508208,1.9824288490259938,1,0,254.50278781956112,-267.61161786542704,1.0588235294117647,437.78212220973313,-480.67388930410357,1.1224489795918366
7-451,2,807.2681995473528,1760.0481051915137,1.5088413355925596,2.276602175992739,1,0,408.31597926895006,-273.4855416879681,0.8333333333333334,779.6507248746972,-534.080787947874,0.6666666666666666
7-455,3,4201.0629428597895,2068.9239544324437,0.9318155268795979,0.8682801761339027,1,0,782.2202845709705,-1015.2856158257246,1.4,1361.4729325265434,-2273.6310039181326,1.75
7-457,2,639.8966170115684,1371.6947153991161,1.3194774003040561,1.7410206099131507,1,0,283.3291032690146,-165.35975444143307,0.5714285714285714,391.2161283229446,-402.0730795085307,1.0
7-458,8,1256.236202414715,1387.9189034087228,3.35069381826684,13.25703137577827,1,0,493.10550582228603,-452.3748129195808,0.8888888888888888,748.5752317373476,-1031.907799409281,1.2857142857142858
7-459,217,12656.419292218266,2878.6361795435373,30.892188054391372,6.219375266387842,1,1,1053.8472823425507,-971.3424888426157,0.9482758620689655,1506.6711177032678,-1565.205652419483,1.0642201834862386
7-460,92,5620.507966276828,1917.119491256596,8.597451035458876,3.2674389878539563,1,1,364.186338445429,-388.6668374328207,1.0612244897959184,566.9380517379983,-678.1927762471869,1.173913043478261
7-464,42,2727.6887544244396,1626.4844736432044,7.8007579765582715,4.831646183610438,1,1,249.05603004843567,-279.18595920530066,1.125,362.6130748528296,-341.43979765268773,0.9230769230769231
7-466,27,1519.3423395061668,1491.9996874639164,2.8912575168978445,5.34090013047951,1,0,266.9480745414577,-328.7949266525718,1.4,491.2688370314432,-519.6510515657284,1.0588235294117647
7-467,7,1035.8751390429911,1606.3485358936412,2.243251573502608,5.339674162921472,1,0,408.18721032308673,-373.47709067363644,1.0,832.5036497283711,-667.6487678946411,0.875
7-468,3,2848.557061989096,1952.4550086682048,4.342085126714119,18.853703247631966,1,0,593.5957343048707,-611.1072949972364,1.0,707.5984445085633,-1379.5817807761714,1.75
7-470,2,2056.062758145652,1581.0661904476513,1.4777681446520532,2.1837986893483716,1,0,609.3437858056044,-329.8440298056758,0.5714285714285714,489.3847437547924,-1150.5398161870135,2.3333333333333335
7-471,2,903.8510838125349,1599.59039975038,2.5296212182162785,6.398983507650009,1,0,255.84243558627963,-213.63159633383992,1.2,251.0073022254553,-452.6732780620948,1.5
7-472,4,579.3179568076877,1398.4678217526646,1.7731263139415703,11.81353924515992,1,0,246.36493801717492,-157.98436212275055,0.8571428571428571,434.71805079190216,-344.7827899716234,0.7142857142857143
7-474,3,813.6428130443779,1557.1851452323333,3.1878750432643757,10.162547291467844,1,0,295.39563899200095,-234.40097860184915,0.7142857142857143,388.01523608126394,-604.9487876514979,1.75
7-476,29,1771.4063723723375,1656.3051887399645,0.758857499815337,1.4831927217444565,1,0,242.2608541106468,-271.98506564798777,1.1111111111111112,414.32962146143564,-483.26777036767635,1.0555555555555556
7-477,3,1832.4500365857186,1884.3071241352077,3.833852549826593,14.698425373811869,1,0,619.8993009528615,-423.3198550352523,0.7142857142857143,793.2005622733981,-1381.5747565805214,1.75
7-478,4,957.7231197172016,1637.7002532279926,1.2066553129168067,3.07232744407397,1,0,243.8531313413783,-239.74363183996888,1.1666666666666667,371.6412358490167,-411.37831643014016,1.0
7-481,2,861.7912709827133,1408.191165221647,2.187187103465419,4.78378742556545,1,0,177.29265239906294,-351.1657018582143,2.6666666666666665,438.6433027808232,-286.7333006459688,0.6666666666666666
7-483,2,1332.4174123487562,1649.3509729790678,0.4444179730773586,0.1975073347941878,1,0,307.4538484837631,-327.28812812039894,1.2,411.16089933244785,-581.2281853038595,1.5
7-485,3,1276.925895781464,1621.028109350971,1.3874037781513546,2.8466481600822036,1,0,419.9440458779777,-625.0337405637558,1.4,876.7153647228776,-1085.5628267503641,1.2
7-489,30,2864.0270325693587,1819.481945935735,5.852709400780942,4.164340883521773,1,1,408.9825099787646,-440.3443633335454,0.95,863.2706762005641,-636.9278853529631,0.7272727272727273
7-492,4,715.4887138458848,1378.169258236051,1.7694538929879056,3.4124181355053422,1,0,165.60527235389821,-155.3426063564828,0.625,208.60348907955148,-318.4236339661651,1.4
7-496,60,5073.66147155221,2334.0605847468814,5.154998924482506,3.7294168028008103,1,1,432.8475510212952,-549.3514887924157,1.3,824.7767884989389,-866.3387336644014,1.0606060606060606
7-498,232,4671.582638192517,1644.7063272221255,10.951233373895858,2.8407402320742876,1,1,323.6348100670797,-325.2230644539417,1.0083333333333333,567.9182713785597,-501.8395100855883,0.889763779527559
7-500,3,998.0328864506612,1733.012165524095,1.7090031000074561,10.531392334328462,1,0,373.43450860617236,-246.6298729357913,0.5,526.7831431637857,-679.7878051228203,1.2
7-506,2,1134.4726785798641,1714.4089476403808,1.5047597231726768,2.2643018244827107,1,0,496.67766216960746,-334.8089523156239,0.5714285714285714,650.8381632467025,-701.4971358808046,1.0
7-507,2,4816.171033298052,2204.974769852403,0.7411124904106304,0.5492477234426468,1,0,1381.2054651999879,-821.7864215536213,0.5714285714285714,1911.3283671770641,-1872.407527367499,1.0
7-511,48,5727.904558571448,2330.941135609,5.251800693524682,4.896216766408466,1,1,542.2108950259355,-611.8163361399667,1.1111111111111112,784.686567871313,-1060.0886099619504,1.3333333333333333
7-512,102,6146.899296600687,2037.743826490899,7.1215619209314855,4.005844542680924,1,0,353.4161741305337,-471.96248184480135,1.2653061224489797,592.2873391685147,-679.5468239424724,1.1153846153846154
7-514,15,1274.366436573283,1329.8363749739524,2.031192427659154,8.856158823425258,1,0,233.97370950529145,-220.67480550159473,0.8461538461538461,354.0954914272283,-428.69469205864186,1.3
7-515,15,1564.0727753988324,1665.8179397967199,1.7477251046652889,1.9533501012882921,1,0,226.83970852004484,-269.75736999611377,0.8461538461538461,328.37305349317927,-285.50528737576326,1.0909090909090908
7-516,4,1461.2207325142351,1808.0826622194438,0.8388912950776101,0.7037386049569899,1,0,227.37757139438196,-366.9640502365143,1.6,509.15200751014055,-504.23034662908566,1.0
7-517,55,1514.8865099312545,1483.5007098952742,9.546278103902385,4.582755097283456,1,0,257.9810654027279,-212.51810632977066,0.8285714285714286,385.6832151877076,-383.54236625642534,0.96875
7-520,2,625.8538164754322,1357.9471513738988,0.97297569530728,0.946681703658685,1,0,185.51935596569777,-192.5424558626929,0.8333333333333334,243.12572519708223,-248.77559226273348,1.0
7-521,10,1294.3161702526845,1695.4934688849132,0.661981034941832,5.586448755236011,1,0,478.952071941941,-295.5451319985321,0.5833333333333334,563.148919368508,-657.5522587062549,1.25
7-524,11,2055.4124496481077,1682.101097610006,1.6930234543971208,6.537609322312872,1,0,533.0237545361643,-596.4123064537667,1.5,952.1499020362659,-985.9526896051315,1.1111111111111112
7-528,9,2042.0675067558068,1903.8534538672366,4.263321845701659,18.175913160037005,1,0,714.6250614701486,-904.1060546356767,1.25,1670.484164539401,-1477.4749804802605,0.8888888888888888
7-531,38,3747.0211664788576,2042.716260314798,7.164057670004295,7.390518459300115,1,1,297.9850801436913,-303.73994320580454,0.9583333333333334,482.19932739587404,-460.1686252325712,0.9166666666666666
7-532,18,1670.904894181165,1492.0599194193012,1.6050831389868476,11.413801810584662,1,0,434.43605821531014,-437.75912199600606,0.9285714285714286,800.8505111951617,-769.1899380906834,1.0
7-537,3,785.4381908748,1820.6390558052738,3.9901974153709094,15.921675413632688,1,0,674.5787328546786,-446.8303465150328,0.7142857142857143,1210.7553591876112,-1064.7201767294116,0.8333333333333334
7-538,3,915.0717117616432,1676.597827379473,3.3672647553459596,14.356474572410239,1,0,264.8125173307172,-364.5475922948492,1.4,340.1782171593592,-771.0038290799307,2.6666666666666665
7-539,3,6684.550536709737,2240.7074259257906,2.910777376024933,8.472624932778594,1,0,1716.1007437271205,-1227.7936337553242,0.7142857142857143,2742.503271474659,-3297.4648883553573,1.2
7-540,13,2247.868687771586,2151.635383189108,0.7564517230893586,1.3459926495691676,1,0,553.0405434393883,-700.7465359547648,1.2,1174.7872944272626,-978.3418917336934,0.9090909090909091
7-542,37,1635.3281283837578,1509.8078301970156,2.0609165234657896,3.655758322722048,1,0,332.54974572537486,-229.38980930458692,0.7037037037037037,430.93292162105166,-488.31808509078303,1.1428571428571428
7-544,4,2011.6833295491933,1388.078154227341,1.4578212431809536,2.125242777069661,1,0,871.8265852402475,-367.89222610198556,0.4444444444444444,1153.3733920241327,-831.8145206678254,0.7142857142857143
7-546,3,997.8022743100431,1823.0129138517837,1.942627633506943,3.7738021224647853,1,0,350.22233291924266,-306.6565999231779,1.0,525.8972127135157,-525.316000845482,0.8333333333333334
7-547,3,635.2573833181218,1262.0194287640309,3.9627560145130487,15.703435230559343,1,0,409.50556364308744,-225.33608503004666,0.5,639.055560120014,-513.7995665578947,0.8333333333333334
7-550,58,2389.8683085421585,1930.4935377714348,4.597734012761237,3.8139095667626663,1,1,263.11220799901474,-246.19350695676107,0.8611111111111112,473.0165208182094,-398.2426663740911,0.8857142857142857
7-552,2,462.99610534701293,1204.143572542408,1.4115040291474874,1.992343624299591,1,0,169.71138131214298,-153.28582470424402,1.2,342.2326290329771,-259.91639047066803,0.6666666666666666
7-553,2,633.4635823367017,1566.6796949245638,1.240322392226243,1.53839963665783,1,0,195.6884960797016,-117.3388428914776,0.8333333333333334,297.84250788370866,-305.68046973309777,1.0
7-554,19,806.4018031148131,1163.9481998697338,6.323791801328027,5.779472661765894,1,0,182.142885353366,-188.8051075977723,1.1538461538461537,283.27802914741807,-318.29635078422604,1.25
7-556,162,7442.406965587156,2263.9560516872316,1.6349542616270498,1.0545709282504423,1,1,572.8666126017052,-592.8550165293778,1.0357142857142858,927.5582800772498,-872.5371109935288,0.9318181818181818
7-559,10,3022.516717340685,2430.8084453928645,4.705411439633194,22.140896816230928,1,0,700.5605108702404,-669.7353614393979,0.9,1306.5404819146918,-1038.3450688638109,0.8
7-563,2,638.9758467671112,1663.3481171012168,2.7273296192133203,7.4383268518382755,1,0,260.39729219839614,-277.8361413451849,0.8333333333333334,556.8038333702265,-328.2566102486522,0.6666666666666666
7-565,8,1150.1100768179076,1602.9512510921797,1.594263674589208,3.871891988354971,1,0,269.1087739690653,-197.56251383976158,0.7,319.013056852852,-303.63122376792205,1.0
7-566,5,1417.7313875495086,2010.896748685572,3.9246693580564274,17.814930829462597,1,0,551.9708203570217,-463.5514311500714,0.75,938.7529411995642,-839.1275977099251,0.8571428571428571
7-567,5,565.884929672859,1508.43173213923,3.3861015152429124,11.465683471530346,1,0,106.92923195167366,-165.09478816543137,1.3333333333333333,253.37381046156497,-290.938314599772,1.1666666666666667
7-568,98,6331.571635300167,2402.537611974137,8.766879352446715,2.877865792596672,1,1,556.034687233941,-479.9580155625202,0.8448275862068966,909.3283465208241,-803.3338749509063,0.8928571428571429
7-569,4,1085.9831328493847,1400.052927874467,0.551849447432942,4.06292066015763,1,0,290.9456620883979,-439.76357843467474,1.6,597.1476114176733,-740.5638564568567,1.4
7-572,10,844.0527606971714,1399.7719006357734,0.9043677091468989,2.5013105482898315,1,0,219.14626994134596,-224.7334683390204,1.1111111111111112,457.89694665759964,-350.31013135698424,0.8
7-574,104,4791.320948284314,2329.161044652958,12.248670808818792,7.156981681199194,1,1,355.6669604681262,-389.06924149546296,1.1320754716981132,531.5155666959147,-602.9029231637313,1.1538461538461537
7-575,109,8564.50950904262,2559.490244252022,13.23798212229855,4.165711528547869,1,1,695.6491075239642,-669.3456801765298,0.9666666666666667,997.2657361055221,-1048.847404012621,1.0172413793103448
7-577,12,3079.088972360848,2256.73967592272,4.3139153672418695,35.72708077065577,1,0,1032.7365345437356,-909.429207849428,0.9090909090909091,1677.6465516764463,-1702.8962956147782,1.0
7-578,62,1964.1175753079895,1331.1908133996556,3.158189576624093,2.117110150467618,1,1,153.4567869558738,-187.04993719946734,1.21875,288.2601864582418,-273.06706712695956,0.9444444444444444
7-579,2,2339.885744443734,1633.9952972766082,1.8751972032938395,3.5163645512410375,1,0,511.03157872692475,-585.4173226179383,0.8333333333333334,1194.001022283746,-840.6955368586828,0.6666666666666666
7-580,2,610.7534341958756,1612.852786230854,1.6676441216790157,2.7810369165705757,1,0,139.65521893281698,-136.72408849285225,1.2,284.923450046431,-230.24206142105677,1.0
7-582,2,677.9072219561123,1488.1056702126054,1.4803595220542634,2.191464314536727,1,0,274.54192208348707,-390.75788615713486,1.75,593.0791005096105,-491.45222794257234,1.0
7-583,2,2354.1723742030053,2363.8393856209022,2.0546963160143834,4.221776951043078,1,0,521.5721350684178,-765.2644337095694,1.75,925.7422063324979,-1019.5897949320151,1.0
7-584,3,883.4847926882894,1350.5078834321985,1.9030259756632029,10.678132079202356,1,0,296.21129450504606,-364.6906994956374,1.0,628.5386813526144,-630.1465645908766,1.2
7-587,4,961.7215139043581,1543.8262541585887,2.417509716821153,5.844353230924692,1,0,408.3237717192469,-485.9223914569952,1.1666666666666667,781.0220058866929,-818.247944529789,1.0
7-591,3,641.7184125431495,1511.8650771010714,1.679594715263915,3.5982559042001454,1,0,187.56959549800553,-275.1878910325611,1.4,397.72719768871895,-426.4361098518617,1.2
7-592,152,10250.730662143646,2835.8274961623424,8.983874407105477,1.7033872877849128,1,1,616.7639009850171,-616.6737495859276,0.9876543209876543,999.2221124068135,-977.3253160844463,0.9753086419753086
7-596,96,12984.967523009373,2265.2992191372437,7.279383330748251,2.567185347740929,1,1,616.5321362875395,-767.6036942785437,1.2340425531914894,1050.7613964674383,-1191.558170297747,1.1224489795918366
7-600,3,964.8382403417069,1434.7400556062712,2.8580291091591854,8.168330388801246,1,0,181.44596247980098,-242.47201943062362,1.0,217.92164554935803,-589.3418526225686,2.6666666666666665
7-601,6,2436.8255299423568,2006.937907849197,3.682851144883252,13.56339255536788,1,0,391.94317331135994,-447.1206708715378,1.1428571428571428,621.7326047189192,-820.641114719649,1.3333333333333333
7-602,2,745.1638351741867,1333.2433614619051,1.6851928760919788,2.8398750296311555,1,0,207.64129367743706,-320.33910287495905,1.75,542.5664487979902,-326.23511004914735,0.6666666666666666
7-603,4,609.4498803985061,1399.7206518574155,2.09149520153839,4.851031686601356,1,0,191.7774601075087,-209.95871119661933,1.1666666666666667,400.1583183242683,-260.15964855128635,0.7142857142857143
7-604,73,7617.782619724748,2006.367760898881,15.13747716526876,6.587217557358165,1,1,342.7577703901699,-462.0970071884706,1.2777777777777777,550.8576702096424,-657.0461523039863,1.1891891891891893
7-605,46,5648.523118159398,2190.3081144313583,1.2057814927607469,1.4449244080276045,1,1,456.05035717208096,-428.3846011213697,0.9642857142857143,709.4249130062027,-799.2560922450674,1.16
7-606,117,9476.728700258389,2386.947283185302,5.393954392227186,2.0148546603533486,1,1,739.7730569196119,-832.9745338290721,1.1,1222.3439749490717,-1332.4810164555781,1.11864406779661
7-607,14,4657.909770955962,2219.2406486684035,3.1727609076316776,5.1724246851968765,1,0,707.2490039828876,-709.2416251562564,0.9166666666666666,1157.9666093992573,-1183.9605881909692,1.0
7-608,4,1996.9993310658394,1611.1010684030134,3.7020354930200847,13.70506679158046,1,0,533.5770417319118,-446.4513324975698,1.6,709.3910632218964,-751.3540650735355,1.4
7-609,2,602.6994727641791,1450.7723750888924,1.7121849625583183,2.93157734601083,1,0,116.04237257347563,-277.4831504539538,1.2,540.2128382294885,-216.33431328585738,0.42857142857142855
7-611,15,1139.0190736846262,1283.4876654014176,7.949459837879891,60.263025069955916,1,0,295.86088287750437,-303.41971187909616,1.1818181818181819,522.4562204377613,-515.8512991202906,0.9166666666666666
7-613,51,2393.2928375899014,1777.2583398757533,1.69593927083771,2.9375181230929894,1,1,284.9968956920092,-250.43884580869874,0.875,432.34430111806347,-407.5034822793107,0.9666666666666667
7-615,2,760.2353813581898,1622.6144627601616,1.9123032437449354,3.656903696037402,1,0,177.17655377505548,-150.48301574988696,0.8333333333333334,200.38679156810144,-164.94515867072062,1.0
7-616,2,909.5280989643074,1499.225811544883,0.14677287735399921,0.021542277526772097,1,0,223.37744625112236,-216.43344286027317,0.8333333333333334,512.0087239240071,-272.9701582919616,0.6666666666666666
7-619,3,1128.6343472179642,1542.2472403602806,3.303903572396848,10.915778815696655,1,0,517.4332652254233,-543.5711329748128,1.0,1007.859742405751,-1178.3297142743136,1.2
7-620,3,728.5300943998421,1718.5083068798583,2.6800512693519134,7.182674806354803,1,0,319.159869865153,-253.13687494801056,0.7142857142857143,432.495707888945,-692.7602294772825,1.75
7-621,39,4634.352409152864,1997.5210563578753,1.5264411418471262,0.8202165116073618,1,1,333.2057643515537,-379.7616574751036,1.0869565217391304,653.2261089704627,-543.3723304057589,0.8076923076923077
7-622,11,2666.7357694434427,1821.3126558193815,4.310931185267736,23.683602396026338,1,0,584.3953866618591,-477.1668253975012,0.8181818181818182,693.0670361337162,-1071.2424358516466,1.375
7-625,2,672.5210693313775,1382.7397030585212,1.882408762540928,3.543462749290868,1,0,141.81375942314014,-190.606381286681,1.2,289.5612356951219,-223.12558497901844,0.6666666666666666
7-626,5,624.019302800394,1321.5608362259868,2.7624275894527077,7.631006186969497,1,0,111.48210150633639,-208.6113349472389,1.3333333333333333,364.0069840180779,-204.57694484624596,0.625
7-627,2,1187.9314088648664,1736.635199373101,2.593243634465319,6.724912547694897,1,0,651.4962990498294,-433.9996876170072,0.5714285714285714,1013.0264324458079,-965.7105502544968,1.0
